plan_level,six_bay_block_id,area_no,six_bay_block_bays,six_bay_block_total_boxes,allocation_summary
small_six_bay_block,E7-SB06,E7,79|81|83|85|87|89,14,453307_S002|14
small_six_bay_block,E7-SB07,E7,91|93|95|97|99|A1,14,453307_S002|14
small_six_bay_block,E8-SB01,E8,11|13|15|17|19|21,56,453307_S002|56
small_six_bay_block,E8-SB02,E8,23|25|27|29|31|33,47,453307_S002|47
small_six_bay_block,E8-SB03,E8,35|37|39|41|43|45,73,453307_S002|73
small_six_bay_block,E8-SB04,E8,47|49|51|53|55|57,55,453307_S002|55
small_six_bay_block,E8-SB05,E8,59|61|63|65|67|69,18,453307_S002|18
small_six_bay_block,E8-SB06,E8,71|73|75|77|79|81,30,453307_S002|30
small_six_bay_block,E8-SB07,E8,83|85|87|89|91|93,22,453307_S002|22
small_six_bay_block,E9-SB01,E9,11|13|15|17|19|21,46,453307_S002|46
small_six_bay_block,E9-SB02,E9,23|25|27|29|31|33,64,453307_S002|64
small_six_bay_block,E9-SB04,E9,47|49|51|53|55|57,45,453307_S002|45
small_six_bay_block,E9-SB05,E9,59|61|63|65|67|69,48,453307_S002|48
small_six_bay_block,E9-SB06,E9,71|73|75|77|79|81,23,453307_S002|23
small_six_bay_block,E9-SB07,E9,83|85|87|89|91|93,70,453307_S002|70
small_six_bay_block,EA-SB01,EA,09|11|13|15|17|19,34,453307_S002|34
small_six_bay_block,EA-SB02,EA,21|23|25|27|29|31,60,453307_S001|10;454548_S045|1;454548_S047|4;454548_S052|3;454548_S053|1;454548_S054|14;454548_S055|9;454548_S056|18
small_six_bay_block,EA-SB03,EA,33|35|37|39|41|43,67,453307_S002|29;454548_S046|1;454548_S047|1;454548_S048|8;454548_S049|28
small_six_bay_block,EA-SB04,EA,45|47|49|51|53|55,18,453307_S002|18
small_six_bay_block,EA-SB05,EA,57|59|61|63|65|67,16,453307_S002|16
small_six_bay_block,EA-SB06,EA,69|71|73|75|77|79,24,453307_S002|24
small_six_bay_block,EA-SB07,EA,81|83|85|87|89|91,12,453307_S002|12
small_six_bay_block,EB-SB01,EB,61|63|65|67|69|71,54,453307_S002|54
small_six_bay_block,EB-SB02,EB,73|75|77|79|81|83,69,453307_S002|69
small_six_bay_block,EB-SB03,EB,85|87|89|91|93|95,52,453307_S002|52
small_six_bay_block,EC-SB01,EC,11|13|15|17|19|21,55,453307_S002|55
small_six_bay_block,EC-SB02,EC,23|25|27|29|31|33,14,453307_S002|14
small_six_bay_block,EC-SB03,EC,35|37|39|41|43|45,34,453307_S002|34
small_six_bay_block,EC-SB05,EC,59|61|63|65|67|69,59,453307_S002|59
small_six_bay_block,EC-SB06,EC,71|73|75|77|79|81,18,453307_S002|18
small_six_bay_block,EC-SB07,EC,83|85|87|89|91|93,35,453307_S002|35
small_six_bay_block,ED-SB01,ED,11|13|15|17|19|21,63,453273_S002|7;453307_S002|56
small_six_bay_block,ED-SB02,ED,23|25|27|29|31|33,120,453307_S002|120
small_six_bay_block,ED-SB03,ED,35|37|39|41|43|45,64,453307_S002|64
small_six_bay_block,ED-SB04,ED,47|49|51|53|55|57,49,453307_S002|49
small_six_bay_block,ED-SB05,ED,59|61|63|65|67|69,55,453307_S002|55
small_six_bay_block,ED-SB06,ED,71|73|75|77|79|81,66,453307_S002|66
small_six_bay_block,ED-SB07,ED,83|85|87|89|91|93,105,453307_S002|105
small_six_bay_block,EE-SB01,EE,07|09|11|13|15|17,75,453273_S002|75
small_six_bay_block,EE-SB02,EE,19|21|23|25|27|29,103,453273_S002|103
small_six_bay_block,EE-SB03,EE,31|33|35|37|39|41,37,453273_S002|37
small_six_bay_block,EE-SB04,EE,43|45|47|49|51|53,110,453273_S002|110
small_six_bay_block,EE-SB05,EE,55|57|59|61|63|65,77,453273_S002|77
small_six_bay_block,EE-SB06,EE,67|69|71|73|75|77,105,453273_S002|105
small_six_bay_block,EE-SB07,EE,79|81|83|85|87|89,95,453273_S002|95
small_six_bay_block,EE-SB08,EE,91|93|95|97|99|A1,40,453273_S002|40
