voy_id,flow,area_no,size,planned_qty,snapshot_qty,new_qty
453324,T,E5,20,8,8.0,0.0
453324,T,E9,20,10,10.0,0.0
453324,T,EA,20,18,18.0,0.0
453324,T,EB,20,3,3.0,0.0
453324,T,EC,20,11,11.0,0.0
453352,OF,3H,20,2,2.0,0.0
453352,OF,44,20,1,1.0,0.0
453352,OF,89,20,25,0.0,25.0
453352,OF,8A,20,25,0.0,25.0
453352,T,3J,20,2,2.0,0.0
453352,T,83,20,1,1.0,0.0
453352,T,AD,20,1,1.0,0.0
453356,OF,19,20,1,0.0,1.0
453356,OF,1B,20,11,11.0,0.0
453356,OF,1D,20,8,8.0,0.0
453356,OF,28,20,64,0.0,64.0
453356,OF,29,20,65,4.0,61.0
453356,OF,2A,20,10,10.0,0.0
453356,OF,2B,20,1,1.0,0.0
453356,OF,38,20,48,0.0,48.0
453356,OF,39,20,27,0.0,27.0
453356,OF,3A,20,1,0.0,1.0
453356,OF,AC,20,2,2.0,0.0
453356,OF,E5,20,8,8.0,0.0
453356,OZ,67,20,1,1.0,0.0
453356,OZ,81,20,1,1.0,0.0
453356,T,11,20,1,1.0,0.0
453356,T,12,20,1,1.0,0.0
453356,T,23,20,1,1.0,0.0
453356,T,32,20,1,1.0,0.0
453356,T,41,20,2,2.0,0.0
453356,T,42,20,3,3.0,0.0
453356,T,45,20,1,1.0,0.0
453356,T,47,20,4,4.0,0.0
453356,T,61,20,6,6.0,0.0
453356,T,62,20,2,2.0,0.0
453356,T,63,20,1,1.0,0.0
453356,T,67,20,1,1.0,0.0
453356,T,83,20,2,2.0,0.0
453356,T,AC,20,1,1.0,0.0
453356,T,E4,20,2,2.0,0.0
453356,T,E5,20,1,1.0,0.0
453356,T,EC,20,2,2.0,0.0
453388,OF,12,20,1,1.0,0.0
453388,OF,19,20,99,0.0,99.0
453388,OF,2B,20,2,2.0,0.0
453388,OF,41,20,1,1.0,0.0
453388,OF,42,20,2,2.0,0.0
453388,OF,4A,20,99,32.0,67.0
453388,OF,4B,20,7,7.0,0.0
453388,OF,69,20,99,0.0,99.0
453388,OF,80,20,1,1.0,0.0
453388,OF,E4,20,4,4.0,0.0
453388,OF,E5,20,18,18.0,0.0
453388,OF,E9,20,1,1.0,0.0
453388,OZ,33,20,2,2.0,0.0
453388,OZ,47,20,1,1.0,0.0
453388,OZ,61,20,1,1.0,0.0
453388,OZ,70,20,1,1.0,0.0
453388,OZ,71,20,1,1.0,0.0
453388,OZ,72,20,1,1.0,0.0
453388,OZ,82,20,1,1.0,0.0
453388,OZ,83,20,2,2.0,0.0
453388,T,11,20,2,2.0,0.0
453388,T,12,20,2,2.0,0.0
453388,T,13,20,6,6.0,0.0
453388,T,16,20,2,2.0,0.0
453388,T,22,20,2,2.0,0.0
453388,T,31,20,2,2.0,0.0
453388,T,3H,20,3,3.0,0.0
453388,T,3K,20,4,4.0,0.0
453388,T,52,20,2,2.0,0.0
453388,T,53,20,3,3.0,0.0
453388,T,55,20,1,1.0,0.0
453388,T,61,20,4,4.0,0.0
453388,T,65,20,1,1.0,0.0
453388,T,66,20,1,1.0,0.0
453388,T,67,20,12,12.0,0.0
453388,T,72,20,2,2.0,0.0
453388,T,77,20,13,13.0,0.0
453388,T,9D,20,1,1.0,0.0
453388,T,E2,20,1,1.0,0.0
453388,T,E4,20,9,9.0,0.0
453388,T,E9,20,4,4.0,0.0
453388,T,EB,20,1,1.0,0.0
453388,T,EC,20,2,2.0,0.0
453396,OF,12,20,1,1.0,0.0
453396,OF,1C,20,5,5.0,0.0
453396,OF,1D,20,3,3.0,0.0
453396,OF,29,20,2,2.0,0.0
453396,OF,2C,20,2,2.0,0.0
453396,OF,3A,20,1,1.0,0.0
453396,OF,59,20,5,5.0,0.0
453396,OF,5C,20,10,10.0,0.0
453396,OF,65,20,1,1.0,0.0
453396,OF,6B,20,25,25.0,0.0
453396,OF,6C,20,37,37.0,0.0
453396,OF,6K,20,93,93.0,0.0
453396,OF,7J,20,74,74.0,0.0
453396,OF,80,20,1,1.0,0.0
453396,OF,81,20,1,1.0,0.0
453396,OF,89,20,20,1.0,19.0
453396,OF,8A,20,8,8.0,0.0
453396,OF,9B,20,111,111.0,0.0
453396,OF,9C,20,113,113.0,0.0
453396,OF,AB,20,46,46.0,0.0
453396,OF,AC,20,8,8.0,0.0
