plan_level,voyage_id,group_id,demand_source,flow,port,size,height,weight_class,special_stow,special_stow_code,area_no,bay_no,row_no,row_allocation,six_bay_block_id,six_bay_block_bays,six_bay_block_total_boxes,planned_boxes,IYC_CHEIGHTCD,IYC_CSZ_CSIZECD,IYC_CWEIGHT,IYC_POT_UNLDPORT,IYC_EVOY_ID
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,75,05,E7|75:05:2|E7|77:05:2,E7-SB05,65|67|71|73|75|77,29,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,75,06,E7|75:06:2|E7|77:06:2,E7-SB05,65|67|71|73|75|77,29,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,75,07,E7|75:07:2|E7|77:07:2,E7-SB05,65|67|71|73|75|77,29,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,75,08,E7|75:08:2|E7|77:08:2,E7-SB05,65|67|71|73|75|77,29,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,75,09,E7|75:09:2|E7|77:09:2,E7-SB05,65|67|71|73|75|77,29,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,75,10,E7|75:10:1|E7|77:10:1,E7-SB05,65|67|71|73|75|77,29,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,83,04,E7|83:04:1|E7|85:04:1,E7-SB06,79|81|83|85|87|89,16,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,83,08,E7|83:08:1|E7|85:08:1,E7-SB06,79|81|83|85|87|89,16,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,83,09,E7|83:09:1|E7|85:09:1,E7-SB06,79|81|83|85|87|89,16,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,87,01,E7|87:01:2|E7|89:01:2,E7-SB06,79|81|83|85|87|89,16,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,87,04,E7|87:04:2|E7|89:04:2,E7-SB06,79|81|83|85|87|89,16,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,87,05,E7|87:05:1|E7|89:05:1,E7-SB06,79|81|83|85|87|89,16,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,87,07,E7|87:07:1|E7|89:07:1,E7-SB06,79|81|83|85|87|89,16,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,87,08,E7|87:08:2|E7|89:08:2,E7-SB06,79|81|83|85|87|89,16,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,87,09,E7|87:09:2|E7|89:09:2,E7-SB06,79|81|83|85|87|89,16,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,87,10,E7|87:10:1|E7|89:10:1,E7-SB06,79|81|83|85|87|89,16,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,01,E7|91:01:2|E7|93:01:2,E7-SB07,91|93|95|97|99|A1,14,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,02,E7|91:02:2|E7|93:02:2,E7-SB07,91|93|95|97|99|A1,14,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,03,E7|91:03:1|E7|93:03:1,E7-SB07,91|93|95|97|99|A1,14,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,04,E7|91:04:2|E7|93:04:2,E7-SB07,91|93|95|97|99|A1,14,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,05,E7|91:05:1|E7|93:05:1,E7-SB07,91|93|95|97|99|A1,14,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,06,E7|91:06:1|E7|93:06:1,E7-SB07,91|93|95|97|99|A1,14,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,07,E7|91:07:1|E7|93:07:1,E7-SB07,91|93|95|97|99|A1,14,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,08,E7|91:08:1|E7|93:08:1,E7-SB07,91|93|95|97|99|A1,14,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,09,E7|91:09:1|E7|93:09:1,E7-SB07,91|93|95|97|99|A1,14,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E7,91,10,E7|91:10:2|E7|93:10:2,E7-SB07,91|93|95|97|99|A1,14,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,11,01,E8|11:01:3|E8|13:01:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,11,02,E8|11:02:2|E8|13:02:2,E8-SB01,11|13|15|17|19|21,56,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,11,03,E8|11:03:4|E8|13:03:4,E8-SB01,11|13|15|17|19|21,56,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,11,04,E8|11:04:2|E8|13:04:2,E8-SB01,11|13|15|17|19|21,56,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,11,05,E8|11:05:3|E8|13:05:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,11,07,E8|11:07:3|E8|13:07:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,11,08,E8|11:08:3|E8|13:08:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,11,09,E8|11:09:3|E8|13:09:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,11,10,E8|11:10:3|E8|13:10:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,01,E8|19:01:2|E8|21:01:2,E8-SB01,11|13|15|17|19|21,56,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,02,E8|19:02:4|E8|21:02:4,E8-SB01,11|13|15|17|19|21,56,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,03,E8|19:03:4|E8|21:03:4,E8-SB01,11|13|15|17|19|21,56,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,04,E8|19:04:3|E8|21:04:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,05,E8|19:05:3|E8|21:05:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,06,E8|19:06:2|E8|21:06:2,E8-SB01,11|13|15|17|19|21,56,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,07,E8|19:07:3|E8|21:07:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,08,E8|19:08:2|E8|21:08:2,E8-SB01,11|13|15|17|19|21,56,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,09,E8|19:09:4|E8|21:09:4,E8-SB01,11|13|15|17|19|21,56,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,19,10,E8|19:10:3|E8|21:10:3,E8-SB01,11|13|15|17|19|21,56,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,23,01,E8|23:01:2|E8|25:01:2,E8-SB02,23|25|27|29|31|33,47,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,23,03,E8|23:03:4|E8|25:03:4,E8-SB02,23|25|27|29|31|33,47,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,23,04,E8|23:04:1|E8|25:04:1,E8-SB02,23|25|27|29|31|33,47,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,23,05,E8|23:05:4|E8|25:05:4,E8-SB02,23|25|27|29|31|33,47,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,23,06,E8|23:06:2|E8|25:06:2,E8-SB02,23|25|27|29|31|33,47,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,23,07,E8|23:07:3|E8|25:07:3,E8-SB02,23|25|27|29|31|33,47,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,23,08,E8|23:08:2|E8|25:08:2,E8-SB02,23|25|27|29|31|33,47,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,23,09,E8|23:09:4|E8|25:09:4,E8-SB02,23|25|27|29|31|33,47,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,23,10,E8|23:10:3|E8|25:10:3,E8-SB02,23|25|27|29|31|33,47,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,27,01,E8|27:01:3|E8|29:01:3,E8-SB02,23|25|27|29|31|33,47,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,27,02,E8|27:02:3|E8|29:02:3,E8-SB02,23|25|27|29|31|33,47,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,27,04,E8|27:04:3|E8|29:04:3,E8-SB02,23|25|27|29|31|33,47,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,27,07,E8|27:07:4|E8|29:07:4,E8-SB02,23|25|27|29|31|33,47,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,27,08,E8|27:08:2|E8|29:08:2,E8-SB02,23|25|27|29|31|33,47,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,27,09,E8|27:09:3|E8|29:09:3,E8-SB02,23|25|27|29|31|33,47,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,27,10,E8|27:10:4|E8|29:10:4,E8-SB02,23|25|27|29|31|33,47,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,35,01,E8|35:01:3|E8|37:01:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,35,03,E8|35:03:3|E8|37:03:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,35,04,E8|35:04:3|E8|37:04:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,35,05,E8|35:05:4|E8|37:05:4,E8-SB03,35|37|39|41|43|45,73,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,35,06,E8|35:06:2|E8|37:06:2,E8-SB03,35|37|39|41|43|45,73,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,35,07,E8|35:07:4|E8|37:07:4,E8-SB03,35|37|39|41|43|45,73,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,35,08,E8|35:08:3|E8|37:08:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,35,09,E8|35:09:4|E8|37:09:4,E8-SB03,35|37|39|41|43|45,73,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,35,10,E8|35:10:3|E8|37:10:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,01,E8|39:01:3|E8|41:01:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,02,E8|39:02:3|E8|41:02:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,03,E8|39:03:4|E8|41:03:4,E8-SB03,35|37|39|41|43|45,73,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,04,E8|39:04:3|E8|41:04:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,05,E8|39:05:1|E8|41:05:1,E8-SB03,35|37|39|41|43|45,73,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,06,E8|39:06:4|E8|41:06:4,E8-SB03,35|37|39|41|43|45,73,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,07,E8|39:07:3|E8|41:07:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,08,E8|39:08:3|E8|41:08:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,09,E8|39:09:3|E8|41:09:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,39,10,E8|39:10:3|E8|41:10:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,43,02,E8|43:02:2|E8|45:02:2,E8-SB03,35|37|39|41|43|45,73,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,43,03,E8|43:03:2|E8|45:03:2,E8-SB03,35|37|39|41|43|45,73,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,43,05,E8|43:05:3|E8|45:05:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,43,08,E8|43:08:4|E8|45:08:4,E8-SB03,35|37|39|41|43|45,73,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,43,10,E8|43:10:3|E8|45:10:3,E8-SB03,35|37|39|41|43|45,73,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,47,01,E8|47:01:3|E8|49:01:3,E8-SB04,47|49|51|53|55|57,55,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,47,02,E8|47:02:4|E8|49:02:4,E8-SB04,47|49|51|53|55|57,55,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,47,03,E8|47:03:4|E8|49:03:4,E8-SB04,47|49|51|53|55|57,55,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,47,04,E8|47:04:3|E8|49:04:3,E8-SB04,47|49|51|53|55|57,55,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,47,05,E8|47:05:2|E8|49:05:2,E8-SB04,47|49|51|53|55|57,55,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,47,06,E8|47:06:1|E8|49:06:1,E8-SB04,47|49|51|53|55|57,55,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,47,07,E8|47:07:3|E8|49:07:3,E8-SB04,47|49|51|53|55|57,55,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,47,08,E8|47:08:3|E8|49:08:3,E8-SB04,47|49|51|53|55|57,55,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,47,10,E8|47:10:3|E8|49:10:3,E8-SB04,47|49|51|53|55|57,55,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,51,02,E8|51:02:4|E8|53:02:4,E8-SB04,47|49|51|53|55|57,55,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,51,03,E8|51:03:1|E8|53:03:1,E8-SB04,47|49|51|53|55|57,55,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,51,04,E8|51:04:2|E8|53:04:2,E8-SB04,47|49|51|53|55|57,55,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,51,08,E8|51:08:2|E8|53:08:2,E8-SB04,47|49|51|53|55|57,55,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,55,03,E8|55:03:3|E8|57:03:3,E8-SB04,47|49|51|53|55|57,55,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,55,04,E8|55:04:1|E8|57:04:1,E8-SB04,47|49|51|53|55|57,55,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,55,05,E8|55:05:4|E8|57:05:4,E8-SB04,47|49|51|53|55|57,55,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,55,06,E8|55:06:2|E8|57:06:2,E8-SB04,47|49|51|53|55|57,55,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,55,07,E8|55:07:2|E8|57:07:2,E8-SB04,47|49|51|53|55|57,55,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,55,08,E8|55:08:3|E8|57:08:3,E8-SB04,47|49|51|53|55|57,55,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,55,09,E8|55:09:1|E8|57:09:1,E8-SB04,47|49|51|53|55|57,55,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,55,10,E8|55:10:4|E8|57:10:4,E8-SB04,47|49|51|53|55|57,55,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,59,01,E8|59:01:2|E8|61:01:2,E8-SB05,59|61|63|65|67|69,18,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,59,03,E8|59:03:3|E8|61:03:3,E8-SB05,59|61|63|65|67|69,18,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,59,04,E8|59:04:4|E8|61:04:4,E8-SB05,59|61|63|65|67|69,18,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,59,05,E8|59:05:3|E8|61:05:3,E8-SB05,59|61|63|65|67|69,18,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,59,06,E8|59:06:1|E8|61:06:1,E8-SB05,59|61|63|65|67|69,18,1,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,59,07,E8|59:07:3|E8|61:07:3,E8-SB05,59|61|63|65|67|69,18,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,59,10,E8|59:10:2|E8|61:10:2,E8-SB05,59|61|63|65|67|69,18,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,71,02,E8|71:02:2|E8|73:02:2,E8-SB06,71|73|75|77|79|81,30,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,71,03,E8|71:03:3|E8|73:03:3,E8-SB06,71|73|75|77|79|81,30,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,71,04,E8|71:04:3|E8|73:04:3,E8-SB06,71|73|75|77|79|81,30,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,71,06,E8|71:06:2|E8|73:06:2,E8-SB06,71|73|75|77|79|81,30,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,71,07,E8|71:07:2|E8|73:07:2,E8-SB06,71|73|75|77|79|81,30,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,71,10,E8|71:10:3|E8|73:10:3,E8-SB06,71|73|75|77|79|81,30,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,75,02,E8|75:02:2|E8|77:02:2,E8-SB06,71|73|75|77|79|81,30,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,75,03,E8|75:03:2|E8|77:03:2,E8-SB06,71|73|75|77|79|81,30,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,75,06,E8|75:06:2|E8|77:06:2,E8-SB06,71|73|75|77|79|81,30,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,75,07,E8|75:07:3|E8|77:07:3,E8-SB06,71|73|75|77|79|81,30,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,75,09,E8|75:09:3|E8|77:09:3,E8-SB06,71|73|75|77|79|81,30,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,75,10,E8|75:10:3|E8|77:10:3,E8-SB06,71|73|75|77|79|81,30,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,91,02,E8|91:02:3|E8|93:02:3,E8-SB07,83|85|87|89|91|93,22,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,91,03,E8|91:03:4|E8|93:03:4,E8-SB07,83|85|87|89|91|93,22,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,91,04,E8|91:04:3|E8|93:04:3,E8-SB07,83|85|87|89|91|93,22,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,91,06,E8|91:06:2|E8|93:06:2,E8-SB07,83|85|87|89|91|93,22,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,91,07,E8|91:07:4|E8|93:07:4,E8-SB07,83|85|87|89|91|93,22,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,91,08,E8|91:08:4|E8|93:08:4,E8-SB07,83|85|87|89|91|93,22,4,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E8,91,09,E8|91:09:2|E8|93:09:2,E8-SB07,83|85|87|89|91|93,22,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E9,11,01,E9|11:01:3|E9|13:01:3,E9-SB01,11|13|15|17|19|21,46,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E9,11,02,E9|11:02:2|E9|13:02:2,E9-SB01,11|13|15|17|19|21,46,2,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E9,11,03,E9|11:03:3|E9|13:03:3,E9-SB01,11|13|15|17|19|21,46,3,HQ,40,1,CNSHA,
small,453307,453307_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E9,11,04,E9|11:04:2|E9|13:04:2,E9-SB01,11|13|15|17|19|21,46,2,HQ,40,1,CNSHA,
